what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312470984158
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312470984166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312470990345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312470990700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312470994642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471018523
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471018530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471021034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471023300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471031406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312471037696
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471042049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471049113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471052469
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471052476
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312471054838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471057732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471060984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471069073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471072545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471074491
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471074497
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312471075007
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312471076534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471080149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471083049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471089809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312471098729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471102504
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471102511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471106162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471147823
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471147829
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312471148329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471150772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471152037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471154576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471163413
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471163421
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312471520423
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312471532639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471536312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471540134
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471540145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471544378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471545494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471548382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471551094
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471551105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471843519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471844584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471847927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471869343
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471869358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471876973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471885656
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312471885666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471889061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471907822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471909363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471910198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471910876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471915648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471916459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312471917322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472079387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472081447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472118764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472119960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472121892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472132004
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472132011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472134753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472135913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472139235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472140800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472150657
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1312472152589
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1312472152641
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1312472152676
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1312472152786
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1312472152790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472174428
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472174445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472332636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472337426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472341475
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472342991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472347774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472352794
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472352800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472354482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472354580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472359383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472363796
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472363802
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472413852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472423072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472424828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472466729
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312472474272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472476002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472478284
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472478297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472482791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472489090
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472489103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472492603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472495235
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472495249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472499148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472502764
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472502771
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312472503143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472505126
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472506374
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312472507299
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472509107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472510558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472513032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472514393
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1312472517212
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1312472517231
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312472539686
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1312472544041
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312472548330
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312472551833
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472557219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472565478
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1312472565489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312472567078
