what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1335257463552
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257470183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257484813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257485618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257544088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257545861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257546509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257580050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257583820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257587254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257587898
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1335257588340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257742172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257748461
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257777417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257780004
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257780790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257830219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257885998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257897672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257898880
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257942917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1335257989325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1335257992683
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335257994843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257997057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335257997794
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1335257998236
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1335258029538
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335258037280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258050997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258051692
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1335258052452
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1335258093156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1335258102285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335258107286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335258111831
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335258117296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258118718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258118878
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1335258120667
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1335258120831
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1335258136814
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258137964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1335258138735
