what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326547779
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326555244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326561569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326574507
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326574549
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326586155
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326592061
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326600539
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326612140
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326618923
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326625348
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326634627
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326645836
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326653155
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326665148
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326672763
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326683388
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326691347
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326696916
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326704075
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326711244
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326717004
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306326733564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326743242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326746206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326746832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326750743
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326839172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326840585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326844858
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326844931
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326853084
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326861044
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306326865771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306326874192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327024574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327026721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327459025
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306327461574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327464872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327466703
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1306327619310
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327624804
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327632316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327636517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327676951
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327678429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327691290
error,log,,,"Error logged from Debug Core: ",1306327695001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327870187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327872045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327872891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327878368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327880387
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327889916
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327894605
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327926891
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327934356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327939913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327942419
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327942471
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327949259
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327956188
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306327961828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327971978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327975743
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1306327976940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327979231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327980571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327984824
error,log,,,"Error logged from Debug Core: ",1306327988612
error,log,,,"Error logged from Debug Core: ",1306327988754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306327995083
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1306327995097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306328026632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306328167443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306328186500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306328190162
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1306328190173
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306328190221
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306328193219
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1306328201804
