what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304005715977
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304005726835
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304005730498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304005753692
error,log,,,"Error",1304005756962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005756974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005758030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005770056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005771617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005772134
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005775191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005795014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005809859
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304005809980
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304005815040
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304005815040
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304005817335
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304005817503
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1304005817532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304005831056
error,log,,,"Error",1304005836409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005836421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005837908
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1304005838675
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304005847789
error,log,,,"Error",1304005850254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005850268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005851929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304005991996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065120893
error,log,,,"Error",1304065131895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065131915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065133038
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1304065146364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065157106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065158007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065158610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065160220
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1304065170212
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304065170288
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1304065170302
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304065209683
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304065209753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065219090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065221034
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1304065370421
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304065395573
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1304065395625
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1304065413330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065422786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065425069
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304065438247
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1304065438306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065443291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065445630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065447082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065450394
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1304065473719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065474825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304065479789
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1304065490648
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1304065490706
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1304065513009
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1304065528697
